utimesec    52.887783
stimesec    0.322607
ru_maxrss   185339904
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   45405
ru_majflt   0
ru_nswap    0
ru_inblock  226
ru_oublock  10
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    228
ru_nivcsw   5694
