utimesec    3807.790230
stimesec    19.746734
ru_maxrss   383959040
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   195677
ru_majflt   492
ru_nswap    0
ru_inblock  7
ru_oublock  6
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    10
ru_nivcsw   746903
