utimesec    3255.195370
stimesec    8.794675
ru_maxrss   246972416
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   109630
ru_majflt   406
ru_nswap    0
ru_inblock  7
ru_oublock  6
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    11
ru_nivcsw   391066
