utimesec    4131.852549
stimesec    6.758599
ru_maxrss   238481408
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   57915
ru_majflt   464
ru_nswap    0
ru_inblock  0
ru_oublock  5
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    16
ru_nivcsw   129081
