utimesec    3955.343144
stimesec    6.443476
ru_maxrss   239681536
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   58671
ru_majflt   0
ru_nswap    0
ru_inblock  1
ru_oublock  5
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    13
ru_nivcsw   117814
