utimesec    842.565010
stimesec    3.609411
ru_maxrss   480866304
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   124545
ru_majflt   471
ru_nswap    0
ru_inblock  9
ru_oublock  5
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    19
ru_nivcsw   217565
