utimesec    3657.384771
stimesec    7.776537
ru_maxrss   245850112
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   60108
ru_majflt   67
ru_nswap    0
ru_inblock  4
ru_oublock  6
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    9
ru_nivcsw   283475
