utimesec    45.922345
stimesec    1.270472
ru_maxrss   589840384
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   261639
ru_majflt   505
ru_nswap    0
ru_inblock  11
ru_oublock  4
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    37
ru_nivcsw   48860
